3167	68	4	1078272000
6060	2361	5	1404432000
3956	86	5	1362873600
5667	518	5	1366848000
4132	10	5	1037318400
1143	555	5	1144627200
2036	203	5	1095033600
4831	603	5	1388966400
4628	1446	4	1361145600
5004	233	5	1359590400
18	1235	4	1207008000
3118	1072	5	1032739200
33	2256	5	1120867200
218	829	3	1221350400
152	1991	4	1182816000
1465	1113	2	978566400
451	1049	5	1199836800
4928	826	5	1054339200
4719	1130	1	991785600
1772	1492	5	945907200
15	1638	3	1134259200
5127	1537	4	1360195200
1599	1262	3	1082851200
4918	1185	5	1046131200
531	2557	5	1363132800
748	37	4	924307200
248	591	5	1028851200
656	850	3	1323993600
131	702	4	1035331200
197	60	5	1148774400
1627	1332	2	1114905600
1787	90	5	1004918400
1925	510	4	953769600
6053	160	5	1023926400
653	1081	3	1050796800
74	140	5	1109289600
849	1786	5	1023408000
5466	1262	1	1353628800
179	138	5	1057104000
1974	223	4	1087862400
475	28	4	1128470400
2848	2702	5	1363478400
2946	78	5	1137024000
6006	5	5	1022198400
1	181	3	1090713600
2918	1134	5	1387670400
1415	1879	5	1148083200
871	674	5	1221523200
79	498	5	980812800
4626	443	4	1157414400
5135	779	5	1080086400
4357	420	5	1166832000
2012	172	5	1357430400
1401	702	3	936662400
3357	71	4	1110931200
622	90	5	979257600
2085	1312	5	1209686400
2405	502	1	1390521600
4912	549	1	1325376000
3215	1578	3	1079395200
3242	1701	3	1062460800
750	624	5	1253232000
388	2186	5	1068681600
520	515	4	1090281600
508	2147	5	1202428800
1174	1948	5	1346025600
262	385	5	1162598400
1159	1670	3	1198022400
4	576	3	1229558400
2594	10	5	1026604800
252	288	5	1343606400
286	2264	4	1061683200
83	740	5	1145232000
100	197	4	1093824000
1269	2723	5	1343520000
5166	1559	4	1105833600
3320	1402	5	1357344000
1261	797	3	990403200
449	1010	4	1370044800
994	791	2	1401667200
161	924	4	1085702400
1048	2023	2	1174521600
45	1794	2	1095206400
4257	2102	4	1389225600
37	168	5	1047340800
4381	1029	5	1383523200
2937	131	5	997142400
352	356	5	1039046400
1726	369	5	1294617600
624	2523	5	1320451200
900	959	5	1400284800
2176	1828	5	1118448000
2731	250	5	1393718400
1370	712	2	1367971200
123	174	3	1102032000
3344	117	5	1403136000
400	916	1	1175558400
1	1438	3	1172102400
3061	244	5	1031011200
238	1965	3	1391644800
593	963	5	961891200
1104	1144	5	1394841600
4112	265	5	1077753600
613	49	3	1092700800
209	518	5	1220140800
1279	138	2	1218240000
143	1788	4	1011916800
1702	266	2	1176681600
3518	26	3	1372723200
900	93	5	1393372800
1510	1135	4	1359590400
10	45	5	1246665600
223	728	4	961113600
4074	431	5	1236902400
5090	437	4	1006300800
4546	742	1	1055203200
5464	1287	4	1139270400
46	589	5	1128470400
517	1914	3	1080086400
335	1772	4	1212192000
3372	5	3	1081468800
150	420	4	1267142400
446	85	5	1099785600
1118	2319	5	1066608000
2573	655	5	941673600
2463	622	5	1324252800
121	916	5	1269907200
5001	84	5	1053475200
3851	509	5	1377129600
1690	8	4	1066262400
654	363	5	976665600
427	1048	4	1225756800
1646	680	5	1133913600
2718	958	5	1397520000
2239	333	4	985219200
3886	1230	3	1027987200
3070	1253	4	1389657600
1206	211	4	1242604800
4335	1522	3	1155340800
864	436	5	1209254400
5577	324	5	1342915200
463	76	4	1046044800
5457	160	4	1018569600
4912	89	5	1267660800
395	590	4	1143072000
472	297	4	1029456000
120	1241	4	1232064000
458	471	5	1016668800
69	1701	3	1073520000
2563	65	5	1077926400
1359	210	4	1034208000
4014	2459	5	1383868800
3421	65	5	1372723200
2456	131	4	1223424000
4699	566	5	1143936000
786	661	4	1055721600
3235	1411	3	1126656000
69	1271	4	1122768000
3744	1687	5	1342569600
1932	272	3	1161820800
2	918	5	1140912000
6018	424	5	1075766400
1469	51	5	1107648000
331	115	5	1120953600
806	16	4	1042588800
2438	179	5	1363219200
417	1400	2	1169596800
2906	798	5	1350345600
95	762	4	1096156800
21	1595	4	1374796800
2857	896	3	1157760000
4039	440	2	1160697600
5459	2153	5	1127260800
337	931	5	1323561600
1410	318	4	1199750400
203	1615	4	1207440000
485	917	4	1064361600
2135	131	5	1083801600
3408	1377	5	1212883200
2805	87	3	1000252800
2795	733	4	1358812800
31	396	5	1155513600
367	452	3	1058227200
104	461	5	1308096000
387	1784	2	1332115200
132	635	4	1152489600
615	919	5	1032393600
2326	427	4	1143072000
34	584	5	1145232000
523	1893	5	1005782400
1976	1048	2	1248220800
437	12	2	1078099200
115	70	5	1099526400
186	758	1	1119744000
49	300	5	1208390400
860	1068	5	983836800
2579	41	5	1029196800
595	345	5	1189900800
3053	742	5	1140566400
1570	94	2	1144195200
3833	876	4	1020124800
5739	110	2	1085097600
538	233	3	1219881600
4818	2104	5	1404172800
6073	1625	2	1384732800
5899	234	5	1294012800
223	174	3	1111968000
1217	47	5	1161043200
3511	1704	5	1385337600
2132	836	5	1372204800
501	424	3	1059696000
198	1127	5	968803200
974	7	5	1070323200
459	50	2	1101168000
1992	407	4	1367971200
673	305	3	1155081600
1111	497	4	1372636800
5798	821	5	1089763200
582	678	5	960681600
1181	2024	5	1113091200
1203	1110	5	1357603200
1700	775	1	1224288000
1348	830	5	1052956800
214	667	3	1359590400
95	1862	5	1167782400
1155	143	5	1362960000
58	708	5	1296172800
172	605	4	985564800
324	807	3	1065916800
5643	875	5	1134604800
4149	462	5	1090368000
5124	2463	5	1127952000
3896	942	5	1062979200
2241	169	5	1330214400
1617	441	3	1310169600
919	797	4	1381968000
3383	159	4	1040515200
325	504	4	1230163200
1393	756	5	995068800
1994	912	3	1130112000
1355	275	5	966643200
2591	1896	5	1151280000
4141	81	5	1040601600
5153	31	2	1151712000
83	669	5	1145318400
1271	321	4	1155513600
29	156	2	1230854400
71	11	5	1059523200
1017	33	4	1174435200
43	676	5	1078012800
124	2409	4	984441600
1744	2382	4	1088985600
3885	399	4	1018224000
1376	63	3	959731200
826	268	5	971049600
390	254	1	1118707200
761	1170	3	1230163200
294	475	3	1142380800
3774	1708	4	1073865600
132	1550	5	1123113600
316	2214	5	1048377600
3927	349	5	1169942400
2058	22	4	944784000
421	23	3	1014336000
2806	1006	5	994377600
237	1054	4	1177804800
5158	1411	5	1201305600
1746	2122	5	1149984000
1974	1250	2	1093305600
1161	1392	4	1276732800
1395	330	2	988761600
2203	399	4	912556800
5758	1134	5	1382400000
636	173	5	1015027200
201	279	3	1097366400
1206	613	4	1401408000
552	1773	5	1350345600
212	762	4	1194048000
494	2192	5	1047859200
1205	385	3	1204416000
3101	1661	5	1368230400
2567	422	3	1130025600
695	402	3	1131494400
3355	279	3	1161648000
3330	67	4	1381017600
182	716	3	1272326400
143	1861	3	1035072000
1018	30	4	1019606400
201	243	5	1097625600
2540	42	5	1014336000
368	72	3	1186704000
3533	1621	5	1391731200
5222	198	3	940464000
2246	341	2	1116979200
1554	46	5	1112227200
5617	130	3	1253145600
4712	903	5	1370390400
2653	2091	5	947635200
2488	1075	5	1205625600
2507	1878	3	1236988800
49	69	4	1354492800
3408	85	5	1109116800
5357	355	3	1356307200
1780	702	4	1125100800
704	164	2	1089590400
57	1110	4	1020729600
3996	2245	5	1187827200
2693	1438	4	1215216000
4362	887	4	1174348800
992	540	4	1252627200
152	92	5	1175212800
1096	1225	1	1366156800
2915	135	4	1014681600
2120	373	2	1012435200
132	475	4	1138492800
3236	825	5	1397001600
5179	165	5	1276732800
688	977	5	1046131200
513	2079	4	988329600
568	835	5	1127520000
6	518	5	1182902400
538	270	4	1228867200
187	1234	5	1267488000
80	6	5	1150934400
2085	179	5	1251936000
1926	746	4	1083542400
399	1424	4	1210809600
327	301	5	1089244800
1081	1674	5	978134400
1271	610	2	1144972800
430	111	4	1182556800
134	124	4	1271894400
1938	443	4	1176336000
913	754	2	1194220800
2078	325	4	1404259200
2585	7	4	1172707200
458	1609	4	1034640000
176	2122	5	1184630400
434	1915	5	1124064000
36	289	3	1113523200
1134	1369	4	1088380800
4004	1267	5	1362960000
700	177	3	1379635200
340	64	3	1022976000
354	891	4	1279756800
257	1361	3	1247270400
1106	168	5	1389312000
2	1968	5	1153958400
20	257	5	1268092800
2013	1853	3	1092441600
444	99	4	1397865600
17	1400	4	1099699200
1394	1183	5	1019520000
294	137	2	1192233600
4350	1942	5	1286064000
0	670	3	1304035200
343	483	2	1034294400
166	27	5	1088985600
33	1440	5	1099267200
231	210	1	1111622400
1060	1026	4	1135036800
165	841	2	1119830400
2184	609	3	1076803200
520	1013	5	952300800
2536	128	4	1054080000
5966	253	5	1078444800
359	1603	2	1151884800
55	376	5	1232323200
375	538	5	1325203200
489	1250	3	1097798400
577	386	5	1185235200
57	856	3	1149724800
224	1902	4	962496000
22	165	5	1113696000
1654	13	5	1155081600
282	50	5	1170892800
569	51	5	1123113600
75	1233	3	1212883200
1931	1173	4	1040515200
1502	739	5	1143417600
838	1049	4	1089590400
1265	260	5	1035244800
37	560	4	1102723200
50	158	3	1153612800
640	1108	5	1014336000
1813	351	4	1385683200
489	803	1	1084492800
552	520	5	1327536000
1455	408	5	1014854400
4373	1813	5	1399334400
5287	32	5	1031875200
0	110	5	1219363200
1253	114	4	1055462400
279	284	5	1217289600
513	2208	1	954460800
465	829	5	1384473600
923	975	5	1225584000
1054	144	5	1198022400
1	1447	4	1121385600
1027	188	4	961286400
1704	709	3	1309219200
138	409	4	1030406400
5004	1212	4	1258675200
2304	1732	4	1344816000
5876	2455	4	1271462400
825	78	4	1142726400
2160	86	5	1042588800
3206	69	5	1104537600
27	210	1	1066089600
2387	66	2	1096761600
14	349	5	1189987200
414	790	5	995500800
195	2028	5	1355270400
2851	1434	1	1022025600
5432	23	5	967075200
1560	321	5	1157673600
1579	187	3	1091059200
82	1600	2	1130284800
10	317	5	1193529600
581	1824	4	1218153600
1864	231	4	1147046400
2139	2626	5	1361923200
2707	61	5	1316304000
3739	58	5	1073606400
4036	2273	5	1092355200
1888	1230	1	1147132800
745	841	3	1119830400
2859	624	5	1401148800
289	2743	5	1114732800
4329	104	3	1075939200
5530	430	5	1364515200
3130	167	5	1389225600
37	69	4	1105488000
1890	715	1	1182729600
991	26	4	1254355200
333	1586	3	1350777600
3320	829	5	1368489600
1682	0	5	1069718400
854	325	5	1064361600
999	83	5	1071360000
208	782	5	1324857600
223	0	4	1051833600
318	1326	3	1080000000
1371	2356	5	1325376000
2389	2073	3	1077926400
50	707	5	1031270400
3370	190	4	1123372800
111	352	4	1135900800
3225	73	4	1311465600
33	76	4	1045699200
382	2383	5	1291766400
546	256	4	1026864000
142	66	3	1200787200
865	1043	4	984700800
1544	293	2	1066348800
180	1711	4	1004227200
1754	956	4	1370390400
2362	242	2	1029196800
783	54	5	1211587200
168	960	5	1029024000
4493	2173	5	1024531200
320	38	3	1169164800
91	1061	5	1332460800
53	14	5	1085443200
1880	217	5	1395100800
81	556	5	1104624000
760	741	5	1126396800
699	91	3	1120089600
334	13	5	1060819200
76	274	4	1000598400
2732	1833	5	970099200
829	1179	5	1404432000
5189	1145	5	940723200
701	33	3	1270944000
39	375	3	1021334400
2427	222	5	1028246400
1285	903	5	991612800
61	465	5	1049500800
521	193	5	1103673600
1226	183	5	1128902400
2833	2155	5	1265500800
3855	845	5	966729600
966	1098	5	1027296000
235	1914	5	1171584000
55	68	5	1014681600
271	148	4	983059200
1640	28	4	1128297600
567	363	1	989539200
873	390	5	1309910400
1117	1463	2	1111708800
1231	859	2	1388620800
499	828	2	982972800
3692	1702	5	1003622400
34	62	4	1138579200
379	54	3	1329609600
217	629	5	1064275200
412	30	5	1133222400
889	356	3	1091664000
166	192	5	995500800
315	744	5	1104710400
3560	889	5	1169164800
1002	21	5	1179964800
2695	952	5	1335830400
4018	219	3	1019347200
73	506	3	1150675200
5152	2173	5	1396396800
4653	235	5	1104364800
39	2389	5	1163808000
119	211	5	1127433600
196	51	5	1121040000
94	1939	4	1383782400
378	585	3	1112745600
4074	1812	5	1137888000
1239	323	5	1139702400
1072	511	5	1045872000
3851	2533	5	1400457600
1823	1582	5	1208476800
1586	439	5	1334620800
9	243	5	1126224000
225	283	4	1239494400
424	1639	1	1125792000
908	515	5	1401840000
279	1106	5	1261267200
170	150	3	1126569600
931	93	5	1181174400
235	504	1	1185840000
4211	303	5	1040515200
133	1504	5	1234915200
521	609	5	1083024000
1884	500	1	1103068800
3542	441	5	961545600
3874	1905	5	1252368000
338	914	2	1121817600
229	155	3	1079395200
50	321	4	1014940800
1099	490	1	1046304000
401	14	5	1074816000
856	1443	5	1336953600
2656	41	5	1043625600
185	44	3	1140134400
5430	526	5	1395360000
100	1459	5	976060800
6169	1780	1	1062979200
307	144	4	1138665600
3183	279	3	1050624000
2126	475	5	1104624000
5833	840	4	1274054400
1902	731	5	1070582400
36	1588	2	1117238400
3530	2465	5	1357689600
119	1059	4	1170288000
923	622	5	1079049600
147	1129	2	1054080000
765	1616	4	1140739200
2123	1610	5	1041811200
404	38	3	1084665600
2812	913	3	1160179200
236	436	2	1030579200
408	1182	3	1057276800
5623	1167	5	1269648000
246	269	5	1087430400
928	240	5	1073692800
249	1400	4	1366070400
1002	1737	4	1208304000
5608	653	5	1069200000
263	1921	5	1310947200
2749	236	5	1236988800
3615	24	5	963619200
5859	200	3	1111968000
33	2217	5	1117497600
15	1354	2	1098316800
351	634	5	1051056000
2882	691	5	967939200
1135	1244	3	1187136000
3784	1042	5	1108166400
1693	8	3	1117152000
3326	84	5	1051920000
801	89	3	982886400
368	1454	3	1231804800
2649	208	2	994636800
411	333	5	985651200
76	614	5	998870400
1412	2338	5	1338595200
1207	186	3	1172793600
1147	704	5	1081900800
125	151	5	1080864000
5116	2698	5	1358985600
4146	269	4	1301270400
3790	2185	4	1170720000
94	935	4	1402963200
36	445	2	1018224000
5663	529	3	1402012800
508	1657	5	1262044800
156	108	4	996624000
1462	189	2	1062201600
507	548	5	1291334400
2397	710	5	1114819200
5280	267	5	1234396800
2321	138	4	1314835200
5097	616	5	1278288000
4089	1138	2	1299715200
2054	154	5	1128729600
575	592	5	1099094400
755	1471	4	1037664000
214	1278	3	1359676800
3601	1885	1	1143244800
65	31	2	1174348800
849	23	5	1022457600
2566	66	3	1113004800
545	102	1	1101859200
4978	2653	5	1089331200
2336	533	5	1169424000
2181	1806	5	1073692800
6132	93	5	1137801600
3863	1750	1	1388707200
560	1096	4	1314921600
408	31	3	1180310400
6156	230	4	967852800
1352	62	5	948412800
204	22	3	955152000
23	1049	2	1016668800
1326	208	4	992131200
1163	1751	5	1124409600
5016	1914	5	954633600
360	381	4	1358726400
4949	1246	5	1179446400
100	78	3	1173052800
68	2147	3	1295740800
428	383	5	1128902400
49	44	5	1246320000
628	2478	4	960940800
1008	1	5	1243209600
162	1877	4	1202947200
213	1739	4	1104105600
4061	1323	1	956102400
2153	37	5	1383264000
2668	164	4	1208563200
2757	666	2	1107561600
41	648	4	1168905600
2364	603	4	1401148800
607	54	5	1387584000
4	444	5	1235865600
76	529	4	989280000
109	375	1	980380800
4005	418	5	1021852800
5835	513	5	1389830400
2164	1311	5	1370304000
5617	683	5	1035676800
416	1043	4	1156204800
5784	656	5	1336521600
4065	679	4	1060041600
508	1982	5	1202860800
4962	2516	5	1331942400
486	27	3	1092787200
202	86	2	1073088000
3791	1860	5	1109116800
1305	1040	4	1132790400
1588	218	5	1158019200
77	32	5	1403481600
128	1199	1	1179446400
99	290	3	998870400
5581	603	5	999388800
380	864	3	1116547200
2539	1211	3	1391385600
84	226	5	1185148800
455	940	4	1165795200
441	1866	3	1082505600
2054	4	5	1156204800
144	1117	4	1092700800
1736	873	5	1274227200
513	2049	5	985132800
1376	1056	2	957916800
4909	599	5	1090281600
5624	1510	5	1378857600
4211	142	3	1121644800
212	774	3	1051056000
90	381	4	1058745600
94	115	4	1355616000
417	2284	5	1168992000
36	574	4	1066003200
16	451	5	988675200
360	1152	3	1392595200
3399	747	2	1067990400
1373	1273	5	1346976000
2801	56	4	1178496000
704	1354	3	965520000
276	158	4	1130198400
423	1444	5	988416000
907	477	4	996710400
5218	927	5	1398902400
1083	1295	3	1303948800
178	112	4	1038182400
5416	1752	5	1052352000
3507	661	5	1197417600
105	154	4	1150329600
988	1337	4	1355270400
3613	872	2	1080432000
416	1433	5	1153094400
902	986	5	961113600
123	6	3	1120348800
6023	2031	5	1324339200
104	747	5	1247529600
5491	615	3	1087171200
240	711	5	1172966400
289	370	4	1115596800
6103	310	4	1396483200
0	783	5	1348444800
861	898	5	1395187200
470	923	5	1125014400
295	430	3	1022544000
6146	993	4	1077667200
314	642	5	1120435200
761	99	5	1236297600
2804	263	4	1034640000
3617	1427	3	1026172800
2001	1288	1	996710400
2884	214	5	998524800
210	112	5	1053216000
2098	1035	4	1194134400
3859	431	4	1258329600
4858	1105	4	1264118400
1291	86	5	1373328000
3028	825	2	1014163200
1413	1482	5	1017705600
2424	1344	2	975715200
1956	115	4	1030579200
1798	2036	5	1266105600
78	106	4	1166227200
507	77	4	1219449600
298	67	4	1326499200
344	1561	2	1157241600
2629	2042	5	1386201600
197	2081	3	1165622400
110	379	5	1020124800
1006	684	5	1058572800
734	742	5	1379203200
1189	154	4	1139529600
186	2261	5	1032134400
2868	899	5	1402358400
2300	91	5	1076457600
514	72	5	1184630400
4055	545	5	1401926400
143	997	4	1018828800
3322	302	5	1263168000
208	192	5	1164585600
1322	1001	4	952041600
2	1836	5	1094083200
5787	76	5	1050451200
2398	401	5	1268611200
2	198	5	1099526400
28	2620	4	1197244800
531	58	4	1017014400
102	2413	4	1361923200
2593	342	4	962928000
1573	2209	5	1262476800
3612	179	1	1275436800
43	522	3	1112313600
36	295	4	1029628800
5954	1861	5	1372550400
3465	1606	5	1128988800
1483	2130	5	1058918400
6007	38	3	1084665600
1512	145	4	1004313600
5760	321	5	1032048000
5171	20	2	1151280000
1231	1392	3	1389139200
1281	1373	4	1110067200
2	1161	5	1113868800
2600	1234	5	921628800
120	584	4	1219968000
2365	1222	5	1039996800
757	203	5	1185148800
26	154	4	1133308800
506	320	5	1135900800
3368	153	5	1353196800
288	296	3	1089936000
43	418	4	965347200
22	91	3	1073001600
777	39	4	1186012800
1482	409	1	1140825600
315	2119	4	1115510400
29	1181	2	1251849600
766	499	4	1090108800
184	4	3	1135814400
2	13	5	1195257600
1348	92	5	994032000
5556	607	4	1374105600
2553	634	5	972000000
279	1338	5	1254182400
312	0	1	1158192000
199	768	2	1134518400
2244	319	5	1392336000
2161	825	1	1015200000
3704	413	5	1404259200
473	278	3	1049846400
2697	970	5	965347200
4878	88	2	1042070400
1669	283	5	1067990400
1342	2464	5	1061596800
80	180	3	1070755200
1074	2531	5	1370304000
2827	734	2	1149552000
1490	652	5	1094083200
5589	294	5	1019001600
7	1502	4	1244073600
129	144	4	1193356800
396	2671	5	1149292800
382	19	5	1277164800
39	269	5	1057449600
4915	215	5	979603200
77	618	3	1404345600
1742	134	4	1086393600
1340	112	5	1050192000
781	2371	5	1322870400
435	1507	3	1238025600
549	338	5	1217808000
4064	9	5	1177632000
2131	379	5	1198540800
3201	123	5	1029369600
649	968	4	1247356800
738	124	3	1395619200
240	290	5	1113696000
2198	896	3	1032912000
145	789	3	1170547200
3650	1617	3	1266105600
447	762	4	1110585600
4225	272	4	1145750400
814	1782	5	1117238400
2766	1451	5	1384300800
1767	473	5	1088467200
612	707	5	1039651200
3309	1292	4	1213401600
1967	1211	5	1062460800
21	1141	5	1346889600
444	101	5	1405209600
3381	1957	5	1403740800
4348	736	5	1152144000
30	232	2	1287705600
4994	142	5	1370822400
4127	255	5	1386201600
181	78	4	1335139200
6079	897	4	1382918400
2918	891	5	1358985600
388	960	5	1122940800
2202	192	4	976060800
118	196	5	1054252800
85	724	4	1321833600
1230	369	5	1191196800
274	2046	5	1151712000
5601	877	5	1384819200
288	25	1	1012780800
937	875	5	1374364800
152	62	5	1266105600
12	574	4	1058659200
1552	1023	3	963878400
3121	162	5	1041206400
852	29	4	1223856000
1398	2107	3	1350950400
3444	86	5	1066521600
1340	2142	4	1210550400
210	819	5	1110844800
471	182	4	1266624000
1989	321	5	1128297600
6028	274	5	1392076800
51	697	5	1300320000
3685	820	4	1170892800
3332	1369	5	1327536000
36	1280	3	1021939200
1217	1712	5	1139875200
24	640	4	1044662400
420	45	5	1270166400
4526	360	5	1204761600
2978	983	5	1382140800
1047	46	2	1087516800
820	191	5	1031616000
3851	2252	5	1393632000
509	1537	3	1052265600
1035	2110	3	1101772800
5488	551	4	1087948800
75	1749	3	1265241600
5296	313	5	1064534400
151	1496	5	982540800
1343	18	5	1370390400
348	1918	5	1294876800
361	1631	3	1397174400
935	904	5	1174003200
1699	1698	4	1115164800
24	1792	4	1174003200
2474	1838	4	1106438400
186	207	5	1030147200
2	262	5	1092700800
15	1837	4	1203552000
111	98	5	1151884800
153	1277	5	1196726400
4011	1703	5	1311206400
3659	760	5	1362268800
1110	1540	3	1402272000
788	444	5	1088208000
1002	2073	4	1220486400
259	1860	5	1335571200
61	230	4	968716800
5	1253	5	1262563200
1817	572	4	1369872000
4002	1156	5	1403740800
3080	128	4	1287619200
695	71	5	1109548800
132	994	4	1164499200
1316	175	5	1362009600
102	1673	5	1384646400
920	1147	3	1110067200
243	18	1	1101513600
193	560	4	1116720000
2768	2223	5	1399161600
3431	1297	5	1181001600
4371	58	4	1000252800
5892	48	5	1088553600
3196	876	2	990489600
4667	21	5	1086480000
849	91	5	1067472000
24	387	5	1350172800
4078	224	4	985996800
317	1123	4	1095206400
764	2163	5	1037577600
762	1187	5	1328140800
1108	239	5	1385769600
2359	1391	5	1222473600
1114	825	2	1029110400
18	902	4	1199318400
3	313	3	1140220800
1131	1168	3	1116806400
315	610	5	1198454400
3172	535	5	1044921600
1116	674	4	1220140800
373	166	4	1027555200
4804	4	1	1253577600
4088	21	4	1073088000
1162	1022	4	1196121600
2149	127	5	1368230400
4486	1147	5	1391990400
502	61	5	1330473600
3565	1350	5	1100822400
2804	36	5	1039478400
26	72	5	1179705600
44	2427	4	1160870400
1743	181	5	1035244800
10	143	5	1221350400
3816	7	3	1081900800
127	562	4	1073347200
53	81	4	1057968000
1035	2612	5	1099353600
1551	987	5	1151539200
105	283	4	1098489600
213	707	4	1041984000
2782	1060	5	1362268800
3010	46	3	1105488000
3989	120	5	967680000
321	943	5	1356912000
907	143	5	967939200
408	2570	3	1222128000
1757	1316	5	1129420800
255	718	3	1203724800
4231	1880	5	1117324800
346	161	1	1093305600
157	376	4	1055376000
626	408	4	1374969600
76	723	5	1017705600
73	1086	5	1362614400
2269	664	1	987465600
4198	34	5	1146355200
52	997	4	1229558400
209	916	5	1359849600
946	899	5	1282435200
303	742	5	1301011200
4276	1696	5	1144454400
4306	1306	5	1352764800
398	20	5	1140566400
171	845	5	1128384000
238	1872	3	1392681600
3700	1991	3	1004140800
26	370	5	1114214400
189	364	5	1065830400
1431	308	5	1132444800
538	592	4	1219104000
14	1498	3	1220140800
257	238	4	1236297600
335	55	1	1095379200
4316	218	4	966470400
103	241	4	1130630400
62	1919	5	1163030400
1168	164	1	1125705600
2080	32	1	1018483200
17	1344	3	1097884800
373	2094	5	1050969600
1762	348	5	1020038400
418	1666	5	984700800
990	2663	5	1403222400
2006	99	5	955843200
254	2495	4	1214870400
263	52	3	1075248000
4316	11	5	968198400
1103	52	5	1086480000
464	8	2	1082851200
3749	517	3	1076198400
1148	2011	2	1195689600
2042	530	4	1107907200
216	2196	4	1365292800
163	498	4	1327449600
1199	75	4	1210636800
1205	520	5	1182988800
970	2400	5	1303171200
5692	2264	3	1004313600
1709	2461	5	1136764800
118	749	5	1058832000
71	869	5	1023494400
514	684	5	1164585600
1817	1907	5	1366416000
1861	728	4	969580800
142	124	4	1186012800
156	1734	5	975024000
1594	834	5	1137715200
68	1873	5	934329600
2183	219	5	1402358400
3670	150	5	1133740800
5680	2560	5	1400544000
318	1463	2	1104278400
130	616	5	1058313600
1226	258	2	1093219200
80	495	3	1084665600
348	735	5	1297555200
99	519	3	1113782400
117	53	3	1147996800
2408	304	5	1127174400
673	1164	4	1151539200
3017	1038	5	1009238400
1358	293	1	1085702400
356	438	2	1364515200
1171	170	5	1093910400
2874	48	3	1106265600
163	2110	1	1356480000
361	1432	4	1346025600
147	941	3	1060560000
3919	56	5	1123977600
279	1015	3	1266105600
282	114	5	1168214400
846	155	4	1132444800
2040	733	4	1117756800
3490	2670	5	1368921600
3329	1173	1	1293840000
183	1328	5	1043884800
4320	2567	5	1133827200
3807	424	4	1056240000
3065	224	4	992995200
1880	45	5	1395100800
1969	1323	1	957571200
350	121	4	1107648000
603	2288	4	1234137600
6000	1100	5	1403395200
4507	428	3	1146009600
3905	635	4	1099094400
4058	1179	5	1271203200
1094	2151	5	1072224000
71	1061	5	1018224000
4658	1017	1	1004659200
2337	1120	3	1323561600
1022	686	2	1076198400
2606	2346	5	1375660800
6044	1635	4	1374364800
657	699	5	1081987200
210	1890	5	1134950400
217	1769	5	1095033600
1497	612	5	1023580800
5931	704	4	1075593600
372	1549	5	1119312000
111	378	4	1085270400
1748	264	5	1368748800
807	2282	4	1043625600
554	448	2	1188777600
2348	673	1	1240012800
1759	53	4	1148256000
803	1484	2	987379200
176	2167	5	1202774400
4447	1255	4	1381795200
2007	1939	1	1036540800
2642	2135	2	1103414400
105	1621	3	1118793600
1213	1264	5	1316044800
5388	349	5	1125705600
3299	632	5	1173744000
385	91	5	1403481600
255	69	1	1203120000
2243	84	5	1224374400
5991	54	3	1225152000
1621	1019	5	1027814400
280	836	5	1005955200
564	855	5	1058486400
0	181	3	1207008000
196	16	1	1087084800
804	54	3	1223337600
979	1094	4	1226793600
217	1837	4	1109203200
513	1550	2	982108800
254	198	5	1209427200
3242	1332	4	1092614400
2683	26	5	1102464000
2637	409	5	1188604800
2706	80	5	1022284800
2139	622	5	1266969600
835	1555	4	1004140800
41	2509	5	1168732800
298	850	4	1334275200
4792	1231	1	964915200
4783	23	1	950400000
1065	51	5	1107648000
1942	268	5	1223510400
5542	681	5	1353196800
162	357	5	1187827200
43	289	2	1109376000
99	42	4	1119571200
9	220	5	1078272000
6092	1376	4	1389657600
63	568	5	1222905600
1621	767	5	1027814400
455	310	3	1168819200
855	869	4	981849600
4869	1118	5	1178582400
1545	24	5	1360972800
188	249	3	961804800
4809	2390	5	1161388800
874	92	5	1062979200
318	2312	2	1108512000
2769	511	5	1380412800
2898	2478	5	1049414400
2855	8	3	1085702400
2675	206	4	1113782400
122	429	2	1043452800
313	964	5	1226448000
5982	255	5	1400889600
8	871	4	1166486400
584	316	5	1018137600
3153	746	5	970531200
288	653	3	1049932800
5293	325	5	1377993600
95	543	5	1157414400
2331	1125	5	1209427200
3027	12	4	1105228800
167	1793	5	1247875200
256	622	5	1022112000
795	1076	4	1174608000
55	327	5	1333497600
4	655	5	1248566400
10	386	5	1331078400
392	1617	5	1220313600
203	376	5	1177027200
4383	2546	5	1145318400
5558	1997	4	1360540800
391	866	3	1094860800
5986	478	3	1116892800
3490	338	5	1261526400
979	1197	5	1129161600
4395	570	4	1054598400
1900	71	4	1139702400
3979	673	5	1387065600
5661	2	2	1005609600
711	835	5	1091059200
1054	2014	4	1215129600
571	367	5	1109462400
87	57	5	1122076800
104	218	4	1222041600
4527	1578	3	1076716800
88	1680	5	1214956800
356	4	1	1266710400
703	271	4	1298073600
462	14	5	1086739200
1058	7	3	1125619200
3347	500	2	1085184000
643	170	3	1089331200
495	1631	5	1161388800
1013	450	4	1304380800
4127	2000	5	1386201600
256	1562	2	1022112000
2588	1580	5	1046736000
3331	1511	5	1364601600
2010	3	2	1123027200
4733	135	4	1023494400
439	1867	4	1091750400
77	77	5	1402963200
1761	259	3	971568000
1376	575	2	977270400
1785	2171	5	1289692800
5194	347	4	1207180800
671	484	5	1354579200
277	1069	3	1186963200
